,level,exp,rocket,glider,friends,likes,GameTime,NumberOfAnnotatedGraffiti,totalAnnotatedGraffiti,Graffiti_avgt,NumberOfDialoguesActivated,totalAnnotatedDialogues,Dialogue_avgt,Age,Gender,Education,General engagement
149,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,-1.8555479274811162,-0.8571428571428571,-0.8,-0.9523407111917871,-0.8450704225352113,-0.6,-0.6339257264658479,13,0.0,0.0,0.0
150,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,-2.1499195324335534,-0.8571428571428571,-0.8,-0.9523407111917871,-0.8450704225352113,-0.6,-0.6339257264658479,13,2.0,0.0,4.0
151,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,-1.452288792503282,-0.8571428571428571,-0.8,-0.9523407111917871,-0.8450704225352113,-0.6,-0.6339257264658479,12,0.0,0.0,4.0
152,0.0,-0.336,0.0,0.0,0.0,-0.5865724381625441,-0.10599207793642353,0.5714285714285714,-0.4,0.8765680179981,-0.11267605633802817,-0.6,-0.6339257264658479,13,0.0,0.0,4.0
153,2.0,-0.496,0.0,0.0,0.0,-0.1625441696113074,0.9407078972780737,0.7142857142857143,1.0,3.568100508355007,-0.6197183098591549,-0.3,1.7308741752556405,13,0.0,0.0,2.0
154,0.0,0.624,0.0,0.0,1.0,0.12014134275618374,-0.916720046380398,0.0,0.0,0.7607225376350297,-0.28169014084507044,-0.6,-0.6339257264658479,13,0.0,0.0,3.0
155,1.0,-0.352,0.0,0.0,0.0,0.12014134275618374,-0.7769532750843272,-0.7142857142857143,-0.6,1.72024331896695,-0.7887323943661971,0.0,-0.23882018500525407,13,0.0,0.0,2.0
156,0.0,0.624,0.0,0.0,0.5,0.3321554770318021,0.18928140267498933,-0.8571428571428571,-0.8,-0.9523407111917871,0.16901408450704225,-0.1,2.898291848053165,13,0.0,0.0,2.0
157,0.0,0.944,0.0,0.0,0.0,-0.303886925795053,-0.5372747325043608,-0.2857142857142857,0.0,0.2854881633898937,-0.676056338028169,-0.4,0.495020037768725,12,0.0,0.0,3.0
158,3.0,0.976,0.0,0.0,0.0,-0.5865724381625441,0.043775079272656545,4.142857142857143,3.6,0.09175918860268463,-0.28169014084507044,-0.6,-0.6339257264658479,13,2.0,0.0,3.0
159,1.0,0.928,0.0,0.0,0.5,-0.09187279151943463,0.483242041171384,1.5714285714285714,1.4,0.20040147133180966,0.28169014084507044,-0.4,-0.5888948756432885,13,2.0,0.0,2.0
160,3.0,-0.624,0.0,0.0,0.5,1.8869257950530036,0.8495801849386638,-0.2857142857142857,0.0,-0.45038674524567746,-0.3380281690140845,1.1,0.14635380761523,13,0.0,0.0,4.0
161,0.0,-0.336,0.0,0.0,0.5,-0.2332155477031802,-0.23127759268792986,-0.7142857142857143,-0.6,-0.9523407111917871,-0.6197183098591549,-0.5,1.6672331019566342,13,0.0,0.0,2.0
162,2.0,-0.496,0.0,0.0,0.0,-0.02120141342756184,0.3990002565620523,0.2857142857142857,0.8,0.33863950651504776,0.7323943661971831,-0.2,0.8795654802760725,13,2.0,0.0,2.0
163,1.0,-0.032,0.0,0.0,0.0,-0.02120141342756184,-0.7315792025207277,-0.2857142857142857,0.0,-0.16702685045692325,-0.4507042253521127,-0.1,0.168635385949738,13,2.0,0.0,3.0
164,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,-2.047207297710931,-0.7142857142857143,-0.6,-0.9523407111917871,-0.8450704225352113,-0.6,-0.6339257264658479,13,0.0,0.0,4.0
165,0.0,-0.016,0.0,0.0,1.5,0.6148409893992933,0.3565005349285585,-0.7142857142857143,-0.6,-0.9523407111917871,-0.22535211267605634,-0.4,1.506920852272787,13,0.0,0.0,2.0
166,4.0,-0.384,0.0,0.0,0.0,2.664310954063604,0.3817317193265752,1.2857142857142858,-0.2,-0.6185123481384797,1.9154929577464788,2.3,-0.0836211178068428,12,0.0,0.0,2.0
167,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,-0.7428416641720059,-0.7142857142857143,-0.6,-0.9523407111917871,-0.39436619718309857,-0.6,-0.6339257264658479,12,0.0,0.0,3.0
168,0.0,-0.4,0.0,0.0,0.0,-0.5300353356890459,-0.11520410924304454,-0.5714285714285714,-0.4,0.3688673335833323,-0.4507042253521127,-0.4,-0.46138164519318253,13,0.0,0.0,2.0
169,0.0,-0.144,0.0,0.0,0.0,-0.4169611307420495,0.01783567440364477,-0.42857142857142855,-0.4,-0.3525241533187804,0.9014084507042254,-0.2,-0.3566861766153441,12,0.0,0.0,2.0
170,1.0,0.544,1.0,0.0,0.0,0.09187279151943463,-0.0662203111698499,0.7142857142857143,1.0,0.31202679692073193,-0.056338028169014086,0.4,0.02215479054854218,12,0.0,0.0,3.0
171,0.0,0.752,0.0,0.0,0.5,0.38869257950530034,0.17590062540781892,-0.8571428571428571,-0.8,-0.9523407111917871,-0.3380281690140845,1.3,0.2914269157038286,12,0.0,0.0,2.0
172,0.0,0.688,0.0,0.0,0.0,-0.1625441696113074,-0.9307266963330221,-0.14285714285714285,-0.2,0.24372305327140853,-0.5633802816901409,0.0,1.2207668688621303,12,2.0,0.0,4.0
173,0.0,0.752,0.0,0.0,0.5,0.2756183745583039,-0.08707186253645789,-0.42857142857142855,-0.2,1.3978658472306422,0.7887323943661971,0.8,0.48553563231694935,12,2.0,0.0,4.0
174,1.0,0.992,0.0,0.0,0.0,0.3745583038869258,0.02433008121070725,0.42857142857142855,1.0,0.40513299953915305,-0.16901408450704225,0.8,-0.060988551994153664,12,0.0,0.0,3.0
175,0.0,0.24,0.0,0.0,0.0,-0.5300353356890459,0.07972918499230794,0.5714285714285714,0.6,3.1132561983410802,-0.22535211267605634,-0.3,1.3281495855257723,13,1.0,0.0,4.0
176,4.0,1.088,0.0,0.0,0.5,3.724381625441696,0.06609678949153738,0.14285714285714285,0.2,0.8425247971031056,-0.11267605633802817,8.0,-0.25550586660388147,12,0.0,0.0,1.0
177,0.0,0.368,0.0,0.0,0.5,-0.007067137809187279,0.4554846392233571,0.42857142857142855,0.0,0.5434001253597119,-0.5070422535211268,0.0,1.1158968611022817,13,2.0,0.0,1.0
