1
2
3
4
5
6
5
5
2
2
2
2
7
5
2
5
1
2
6
1
8
8
2
6
2
6
2
2
2
6
9
2
6
5
10
6
11
4
12
10
10
10
10
10
12
10
9
10
13
10
10
10
9
10
9
11
10
8
10
10
14
8
8
15
10
5
8
5
12
9
10
11
5
12
14
1
10
8
11
15
14
10
5
8
11
8
15
11
13
8
15
5
14
11
8
1
8
8
14
8
5
1
6
13
16
5
5
14
6
14
15
6
6
3
9
14
14
5
14
13
6
13
14
1
13
9
1
16
13
16
7
15
14
1
6
9
3
1
4
14
9
9
12
17
4
13
6
4
9
7
17
17
1
9
12
9
4
1
13
8
14
5
8
7
17
5
14
17
12
5
1
5
4
6
1
9
16
11
9
6
6
6
9
11
17
1
11
4
1
1
1
7
5
9
17
4
6
7
7
12
7
17
1
6
4
1
6
1
9
6
1
9
4
1
6
6
6
6
11
17
11
5
1
7
13
6
17
17
1
2
1
1
6
11
6
9
1
9
6
14
9
7
11
7
3
3
4
1
5
14
7
7
6
7
8
13
10
10
10
10
8
12
12
11
15
14
14
12
8
11
12
12
10
14
8
8
11
11
11
8
14
8
15
2
2
14
16
2
2
14
2
14
15
8
11
11
8
10
11
5
11
11
16
12
11
14
8
8
5
8
